filename,detect,coord1,coord2,coord3,coord4
WEB05525,1,0.3015625,0.6395833333333334,0.0203125,0.02361111111111111
WEB05526,1,0.016796875,0.5430555555555556,0.02734375,0.019444444444444445
WEB05527,1,0.59375,0.49444444444444446,0.043750000000000004,0.05555555555555556
WEB05528,1,0.5203125000000001,0.5166666666666667,0.0546875,0.07777777777777778
WEB05529,0,0.6492187500000001,0.28541666666666665,0.690625,0.5402777777777777
WEB05530,1,0.508984375,0.5173611111111112,0.03515625,0.05416666666666667
WEB05531,1,0.6824218750000001,0.5013888888888889,0.13984375000000002,0.1527777777777778
WEB05532,0,0.673828125,0.3013888888888889,0.63203125,0.5777777777777778
WEB05533,1,0.258984375,0.5291666666666667,0.02734375,0.030555555555555558
WEB05534,1,0.6136718750000001,0.5284722222222222,0.26484375,0.22916666666666669
WEB05535,1,0.5496093750000001,0.5340277777777778,0.15078125,0.22083333333333335
WEB05536,1,0.54609375,0.5395833333333333,0.146875,0.2013888888888889
WEB05537,1,0.542578125,0.5486111111111112,0.15703125,0.15833333333333333
WEB05538,0,0.620703125,0.2881944444444445,0.7523437500000001,0.5597222222222222
WEB05539,1,0.531640625,0.5784722222222223,0.13359375,0.15972222222222224
WEB05540,1,0.5375,0.5694444444444444,0.134375,0.17500000000000002
WEB05541,1,0.531640625,0.5604166666666667,0.14609375,0.17916666666666667
WEB05542,1,0.525,0.5819444444444445,0.140625,0.14722222222222223
WEB05543,1,0.538671875,0.5652777777777778,0.16640625,0.18055555555555555
WEB05544,1,0.516796875,0.5409722222222222,0.16171875000000002,0.2125
WEB05545,1,0.52109375,0.5298611111111111,0.1546875,0.24027777777777778
WEB05546,1,0.51796875,0.56875,0.17500000000000002,0.15416666666666667
WEB05547,1,0.516796875,0.5645833333333333,0.16015625,0.16527777777777777
WEB05548,1,0.4609375,0.545138888888889,0.060937500000000006,0.10694444444444445
WEB05549,1,0.354296875,0.5305555555555556,0.06796875000000001,0.14722222222222223
WEB05550,1,0.34609375000000003,0.5569444444444445,0.05625,0.075
WEB05551,1,0.6117187500000001,0.6319444444444444,0.0859375,0.08333333333333334
WEB05552,1,0.3359375,0.5409722222222222,0.07500000000000001,0.10416666666666667
WEB05553,1,0.49375,0.8673611111111111,0.040625,0.0625
WEB05554,0,0.48554687500000004,0.6951388888888889,0.33515625000000004,0.44027777777777777
WEB05555,1,0.49296875,0.8694444444444445,0.06406250000000001,0.08888888888888889
WEB05556,1,0.49531250000000004,0.8666666666666667,0.060937500000000006,0.09444444444444444
WEB05557,0,0.46640625,0.5861111111111111,0.5296875,0.5305555555555556
WEB05558,0,0.500390625,0.32916666666666666,0.98984375,0.6416666666666667
WEB05559,1,0.11210937500000001,0.5041666666666667,0.055468750000000004,0.061111111111111116
WEB05560,1,0.494921875,0.8041666666666667,0.34765625,0.35000000000000003
WEB05561,0,0.339,0.26576576576576577,0.654,0.4954954954954955
WEB05562,0,0.50234375,0.5034722222222222,0.9953125,0.9847222222222223
WEB05563,1,0.555859375,0.8236111111111112,0.33046875000000003,0.3527777777777778
WEB05564,1,0.30703125000000003,0.7152777777777778,0.5921875,0.4527777777777778
WEB05565,0,0.500390625,0.37430555555555556,0.98984375,0.7402777777777778
WEB05566,1,0.283984375,0.8020833333333334,0.54921875,0.39305555555555555
WEB05567,0,0.5078125,0.2585227272727273,0.940625,0.48863636363636365
WEB05568,1,0.41015625,0.703125,0.0734375,0.11079545454545454
WEB05569,1,0.6015625,0.4630681818181818,0.21250000000000002,0.32386363636363635
WEB05570,1,0.078125,0.17747641509433962,0.04791666666666666,0.02712264150943396
WEB05571,1,0.47734375,0.721875,0.7296875,0.54375
WEB05572,0,0.146875,0.20106132075471697,0.27291666666666664,0.3856132075471698
WEB05573,1,0.511328125,0.5777777777777778,0.36328125,0.2833333333333333
WEB05574,1,0.233203125,0.5645833333333333,0.14765625000000002,0.29305555555555557
WEB05575,1,0.14895833333333333,0.4949074074074074,0.022916666666666665,0.02314814814814815
WEB05576,0,0.225,0.29305555555555557,0.41875,0.3990740740740741
WEB05577,1,0.061197916666666664,0.3180555555555556,0.09739583333333333,0.16018518518518518
WEB05578,0,0.38776041666666666,0.3212962962962963,0.7692708333333333,0.6314814814814815
WEB05579,1,0.021875,0.40972222222222227,0.0375,0.0638888888888889
WEB05580,1,0.21458333333333332,0.4847222222222222,0.008333333333333333,0.01388888888888889
WEB05581,0,0.5828125,0.24953703703703706,0.38645833333333335,0.45092592592592595
WEB05582,0,0.49322916666666666,0.26342592592592595,0.5635416666666666,0.5120370370370371
WEB05583,1,0.3734375,0.2240740740740741,0.10416666666666667,0.1425925925925926
WEB05584,1,0.22682291666666665,0.13194444444444445,0.03177083333333333,0.058333333333333334
WEB05585,0,0.06354166666666666,0.08703703703703704,0.11770833333333333,0.02592592592592593
WEB05586,1,0.1890625,0.1513888888888889,0.04895833333333333,0.06018518518518519
WEB05587,1,0.096875,0.24861111111111112,0.027083333333333334,0.03796296296296296
WEB05588,0,0.4044270833333333,0.42638888888888893,0.2109375,0.36944444444444446
WEB05589,1,0.799860529986053,0.7301255230125523,0.09065550906555091,0.06276150627615062
WEB05590,1,0.20338541666666665,0.35185185185185186,0.0421875,0.031481481481481485
WEB05591,1,0.23802083333333332,0.39305555555555555,0.021875,0.026851851851851852
WEB05592,1,0.4700520833333333,0.2949074074074074,0.011979166666666666,0.015740740740740743
WEB05593,1,0.29375,0.45046296296296295,0.03229166666666666,0.02314814814814815
WEB05594,1,0.465625,0.2902777777777778,0.01875,0.026851851851851852
WEB05595,1,0.4666666666666667,0.2916666666666667,0.015625,0.024074074074074074
WEB05596,0,0.646875,0.2712962962962963,0.25625,0.40925925925925927
WEB05597,1,0.46848958333333335,0.2949074074074074,0.008854166666666666,0.017592592592592594
WEB05598,0,0.6307291666666667,0.3060185185185185,0.29375,0.33981481481481485
WEB05599,1,0.704296875,0.45156250000000003,0.30546875,0.74375
WEB05600,1,0.6203125,0.37222222222222223,0.07395833333333333,0.05185185185185186
WEB05601,1,0.7091145833333333,0.5805555555555556,0.07760416666666667,0.05185185185185186
WEB05602,1,0.5869791666666666,0.6208333333333333,0.009375,0.012037037037037037
WEB05603,0,0.5109375,0.41250000000000003,0.5239583333333333,0.5435185185185185
WEB05604,1,0.584375,0.6421296296296296,0.017708333333333333,0.017592592592592594
WEB05605,0,0.45,0.40601851851851856,0.6489583333333333,0.5898148148148148
WEB05606,1,0.29583333333333334,0.700462962962963,0.021875,0.017592592592592594
WEB05607,1,0.32760416666666664,0.6870370370370371,0.016666666666666666,0.012962962962962964
WEB05608,1,0.8738461538461538,0.43875000000000003,0.24307692307692308,0.8575
WEB05609,0,0.46640624999999997,0.3842592592592593,0.6171875,0.6777777777777778
WEB05610,0,0.46770833333333334,0.43842592592592594,0.6208333333333333,0.6138888888888889
WEB05611,1,0.3346354166666667,0.6939814814814815,0.033854166666666664,0.03981481481481482
WEB05612,0,0.4783854166666667,0.46296296296296297,0.5973958333333333,0.5259259259259259
WEB05613,1,0.3234375,0.7189814814814816,0.027083333333333334,0.032407407407407406
WEB05614,0,0.4752604166666667,0.4898148148148148,0.6036458333333333,0.55
WEB05615,1,0.3111979166666667,0.7453703703703703,0.030729166666666665,0.03333333333333333
WEB05616,1,0.3109375,0.775,0.026041666666666668,0.02592592592592593
WEB05617,0,0.4747395833333333,0.500925925925926,0.6057291666666667,0.5981481481481482
WEB05618,0,0.30625,0.7703703703703704,0.1375,0.10740740740740741
WEB05619,0,0.4966145833333333,0.38287037037037036,0.5630208333333333,0.5990740740740741
WEB05620,1,0.60625,0.6402777777777778,0.009375,0.01388888888888889
WEB05621,1,0.5770833333333333,0.6842592592592592,0.05520833333333333,0.0462962962962963
WEB05622,1,0.34351851851851856,0.8098802395209581,0.2574074074074074,0.24251497005988026
WEB05623,1,0.3755208333333333,0.6680555555555556,0.052083333333333336,0.0638888888888889
WEB05624,1,0.6033854166666667,0.638888888888889,0.015104166666666667,0.014814814814814815
WEB05625,0,0.5598958333333334,0.7087962962962964,0.428125,0.24537037037037038
WEB05626,1,0.53359375,0.7759259259259259,0.04114583333333333,0.044444444444444446
WEB05627,1,0.46979166666666666,0.7513888888888889,0.01875,0.02314814814814815
WEB05628,1,0.5203125,0.7027777777777778,0.0125,0.02777777777777778
WEB05629,0,0.47578125,0.6902777777777778,0.2515625,0.2601851851851852
WEB05630,1,0.5302083333333333,0.775,0.04479166666666667,0.03518518518518519
WEB05631,1,0.5356770833333333,0.774537037037037,0.05677083333333333,0.05462962962962963
WEB05632,0,0.48411458333333335,0.6662037037037037,0.32447916666666665,0.325
WEB05633,1,0.54765625,0.7662037037037037,0.0546875,0.06759259259259259
WEB05634,1,0.5864583333333333,0.7930555555555556,0.022916666666666665,0.028703703703703703
WEB05635,1,0.24427083333333333,0.8421296296296297,0.02395833333333333,0.01388888888888889
WEB05636,1,0.24270833333333333,0.8388888888888889,0.036458333333333336,0.024074074074074074
WEB05637,1,0.20052083333333334,0.7736111111111111,0.03229166666666666,0.062037037037037036
WEB05638,1,0.4458333333333333,0.8069444444444445,0.0375,0.036111111111111115
WEB05639,1,0.73388671875,0.6414602346805737,0.2978515625,0.13559322033898305
WEB05640,0,0.3890625,0.3439814814814815,0.7645833333333333,0.6694444444444445
WEB05641,0,0.5375,0.4310185185185185,0.8947916666666667,0.8212962962962963
WEB05642,1,0.4466145833333333,0.787962962962963,0.07760416666666667,0.06851851851851852
WEB05643,0,0.56640625,0.47314814814814815,0.7859375,0.5777777777777778
WEB05644,1,0.4536458333333333,0.7685185185185186,0.0875,0.1
WEB05645,1,0.47682291666666665,0.6199074074074075,0.12864583333333332,0.08055555555555556
WEB05646,1,0.5044270833333333,0.6592592592592593,0.0067708333333333336,0.011111111111111112
WEB05647,1,0.4942708333333333,0.6587962962962963,0.027083333333333334,0.019444444444444445
WEB05648,0,0.5105633802816901,0.35833333333333334,0.9413145539906104,0.7
WEB05649,1,0.5033854166666667,0.6578703703703704,0.05260416666666667,0.01388888888888889
WEB05650,1,0.10729166666666666,0.6277777777777778,0.016666666666666666,0.018518518518518517
WEB05651,1,0.75234375,0.6425925925925926,0.013020833333333334,0.011111111111111112
WEB05652,1,0.6885416666666666,0.6407407407407407,0.016666666666666666,0.018518518518518517
WEB05653,1,0.4713541666666667,0.6532407407407408,0.06770833333333333,0.026851851851851852
WEB05654,1,0.68828125,0.6435185185185185,0.0203125,0.011111111111111112
WEB05655,1,0.465625,0.6583333333333333,0.052083333333333336,0.020370370370370372
WEB05656,1,0.68671875,0.6444444444444445,0.019270833333333334,0.011111111111111112
WEB05657,1,0.30254237288135594,0.4420180722891566,0.20338983050847456,0.14909638554216867
WEB05658,1,0.1765625,0.5717592592592593,0.065625,0.5305555555555556
WEB05659,1,0.18203125,0.5398148148148149,0.06614583333333333,0.5555555555555556
WEB05660,1,0.1203125,0.6194444444444445,0.09270833333333334,0.40555555555555556
WEB05661,1,0.14140625,0.5935185185185186,0.12447916666666667,0.30185185185185187
WEB05662,0,0.47011661807580174,0.45861297539149887,0.9256559766763848,0.8948545861297539
WEB05663,0,0.5775193798449613,0.4690189328743546,0.8430232558139534,0.7039586919104992
WEB05664,0,0.4983739837398374,0.3378048780487805,0.983739837398374,0.6463414634146342
WEB05665,0,0.36875,0.40463215258855584,0.734375,0.7765667574931879
WEB05666,1,0.46111111111111114,0.503125,0.26666666666666666,0.04583333333333333
WEB05667,1,0.6198630136986301,0.46404494382022476,0.7123287671232876,0.7078651685393259
WEB05668,0,0.6865,0.3925,0.613,0.7583333333333334
WEB05669,1,0.134375,0.39513888888888893,0.2390625,0.12083333333333333
WEB05670,0,0.228515625,0.2652777777777778,0.44921875,0.525
WEB05671,1,0.6742424242424242,0.545774647887324,0.598989898989899,0.6971830985915494
WEB05672,1,0.0734375,0.4666666666666667,0.1375,0.11111111111111112
WEB05673,0,0.224609375,0.28402777777777777,0.44765625000000003,0.5458333333333334
WEB05674,1,0.546875,0.6222222222222222,0.18906250000000002,0.14166666666666666
WEB05675,1,0.1733490566037736,0.5583333333333333,0.16981132075471697,0.125
WEB05676,1,0.16981132075471697,0.5458333333333333,0.20047169811320753,0.15416666666666667
WEB05677,1,0.15742924528301885,0.615625,0.09080188679245282,0.10208333333333333
WEB05678,0,0.4251179245283019,0.3958333333333333,0.6922169811320754,0.7125
WEB05679,1,0.07311320754716981,0.621875,0.07783018867924528,0.08958333333333333
WEB05680,0,0.30483490566037735,0.28854166666666664,0.3856132075471698,0.5354166666666667
WEB05681,0,0.5027777777777778,0.36666666666666664,0.9648148148148149,0.619753086419753
WEB05682,1,0.6491745283018868,0.6010416666666667,0.2959905660377358,0.33958333333333335
WEB05683,1,0.44427083333333334,0.625925925925926,0.0375,0.02592592592592593
WEB05684,1,0.9067708333333333,0.6023148148148149,0.184375,0.09537037037037037
WEB05685,1,0.6169270833333333,0.6546296296296297,0.1546875,0.4388888888888889
WEB05686,1,0.8195312499999999,0.412962962962963,0.1265625,0.0925925925925926
WEB05687,1,0.3658854166666667,0.38842592592592595,0.12135416666666667,0.1527777777777778
WEB05688,1,0.4614583333333333,0.5435185185185185,0.6145833333333334,0.32037037037037036
WEB05689,1,0.8507812499999999,0.46944444444444444,0.025520833333333333,0.07222222222222223
WEB05690,1,0.3875,0.34953703703703703,0.1375,0.1564814814814815
WEB05691,1,0.3776041666666667,0.425,0.18958333333333333,0.14074074074074075
WEB05692,1,0.3927083333333333,0.38333333333333336,0.13854166666666667,0.09814814814814815
WEB05693,1,0.38776041666666666,0.4083333333333333,0.14322916666666666,0.06666666666666667
WEB05694,1,0.72109375,0.4078703703703704,0.0828125,0.09351851851851853
WEB05695,1,0.42682291666666666,0.3717592592592593,0.22760416666666666,0.10462962962962963
WEB05696,1,0.6950520833333333,0.42962962962962964,0.0953125,0.053703703703703705
WEB05697,1,0.7283854166666667,0.39537037037037037,0.0859375,0.1277777777777778
WEB05698,1,0.38984375,0.3800925925925926,0.1390625,0.12685185185185185
WEB05699,1,0.07583333333333334,0.465,0.13166666666666668,0.075
WEB05700,1,0.6580732700135685,0.5180288461538461,0.5753052917232021,0.8341346153846154
WEB05701,1,0.4939814814814815,0.43831640058055155,0.16018518518518518,0.10449927431059507
WEB05702,1,0.6677577741407529,0.452991452991453,0.16366612111292964,0.4444444444444445
WEB05703,1,0.23805147058823528,0.6576388888888889,0.051470588235294115,0.029166666666666667
WEB05704,0,0.6484375,0.36319444444444443,0.6957720588235294,0.7097222222222223
WEB05705,1,0.2257462686567164,0.421875,0.1654228855721393,0.11580882352941177
WEB05706,0,0.3883272058823529,0.670138888888889,0.296875,0.2263888888888889
WEB05707,1,0.27987132352941174,0.7722222222222223,0.0744485294117647,0.05555555555555556
WEB05708,1,0.24862132352941177,0.757638888888889,0.011948529411764705,0.0375
WEB05709,1,0.2421875,0.6555555555555556,0.050551470588235295,0.030555555555555558
WEB05710,1,0.2421875,0.6583333333333333,0.05238970588235294,0.02777777777777778
WEB05711,1,0.2417279411764706,0.7555555555555555,0.022058823529411763,0.03333333333333333
WEB05712,1,0.24402573529411764,0.65625,0.059742647058823525,0.03194444444444445
WEB05713,1,0.3125,0.9204545454545455,0.15937500000000002,0.09659090909090909
WEB05714,0,0.29453125,0.5071022727272727,0.5734375,0.9744318181818182
WEB05715,1,0.5015625,0.4161931818181818,0.078125,0.10511363636363637
WEB05716,1,0.49296875,0.3650568181818182,0.0890625,0.11647727272727273
WEB05717,1,0.2859375,0.8536931818181819,0.140625,0.29261363636363635
WEB05718,1,0.49609375,0.41903409090909094,0.1015625,0.20738636363636365
WEB05719,1,0.47500000000000003,0.44460227272727276,0.109375,0.21306818181818182
WEB05720,1,0.45859375,0.44176136363636365,0.11406250000000001,0.20738636363636365
WEB05721,1,0.45937500000000003,0.44176136363636365,0.11875000000000001,0.21875
WEB05722,0,0.27265625,0.25,0.5359375000000001,0.4772727272727273
WEB05723,1,0.321875,0.5255681818181819,0.38125000000000003,0.3181818181818182
WEB05724,0,0.31093750000000003,0.5042613636363636,0.6000000000000001,0.9630681818181819
WEB05725,1,0.2765625,0.9517045454545455,0.040625,0.09659090909090909
WEB05726,1,0.6687500000000001,0.10555555555555556,0.07500000000000001,0.18333333333333335
WEB05727,1,0.10234375000000001,0.6375000000000001,0.11093750000000001,0.09166666666666667
WEB05728,1,0.290625,0.39861111111111114,0.265625,0.6361111111111112
WEB05729,0,0.6843750000000001,0.48888888888888893,0.6125,0.9555555555555556
WEB05730,1,0.546875,0.5847222222222223,0.40625,0.6638888888888889
WEB05731,1,0.36640625000000004,0.638888888888889,0.7046875,0.7111111111111111
WEB05732,1,0.5,0.47314814814814815,0.9728395061728395,0.9203703703703704
WEB05733,1,0.3666134185303514,0.43333333333333335,0.12619808306709265,0.2555555555555556
WEB05734,1,0.37812500000000004,0.29545454545454547,0.059375000000000004,0.09090909090909091
WEB05735,1,0.41250000000000003,0.3622159090909091,0.17500000000000002,0.20738636363636365
WEB05736,1,0.17109375000000002,0.7571022727272727,0.1703125,0.05965909090909091
WEB05737,1,0.24296875,0.6747159090909091,0.1171875,0.12215909090909091
WEB05738,1,0.31875000000000003,0.6875,0.08750000000000001,0.08522727272727273
WEB05739,1,0.4546875,0.6051136363636364,0.08125,0.05113636363636364
WEB05740,1,0.48750000000000004,0.609375,0.10625000000000001,0.05965909090909091
WEB05741,1,0.1998468606431853,0.41530612244897963,0.36906584992343033,0.7122448979591838
WEB05742,1,0.4078125,0.5482954545454546,0.12812500000000002,0.1875
WEB05743,1,0.0671875,0.9034090909090909,0.08125,0.1590909090909091
WEB05744,1,0.10625000000000001,0.7840909090909091,0.134375,0.19318181818181818
WEB05745,1,0.16171875000000002,0.8153409090909091,0.1546875,0.2215909090909091
WEB05746,1,0.5007812500000001,0.7926136363636364,0.11406250000000001,0.14204545454545456
WEB05747,1,0.08984375,0.9019886363636364,0.1703125,0.1903409090909091
WEB05748,1,0.10312500000000001,0.9502840909090909,0.084375,0.08806818181818182
WEB05749,1,0.055468750000000004,0.13352272727272727,0.045312500000000006,0.05113636363636364
WEB05750,1,0.6765625000000001,0.6463068181818182,0.096875,0.07102272727272728
WEB05751,1,0.2923076923076923,0.5593607305936072,0.26666666666666666,0.2968036529680365
WEB05752,1,0.24296875,0.37357954545454547,0.09531250000000001,0.17897727272727273
WEB05753,1,0.8562500000000001,0.6278409090909091,0.0625,0.0625
WEB05754,1,0.84296875,0.7897727272727273,0.15781250000000002,0.13068181818181818
WEB05755,1,0.38046875,0.12642045454545456,0.2421875,0.24147727272727273
WEB05756,1,0.38984375000000004,0.42045454545454547,0.2109375,0.32386363636363635
WEB05757,1,0.146875,0.6732954545454546,0.09375,0.26704545454545453
WEB05758,1,0.3296875,0.453125,0.13125,0.16193181818181818
WEB05759,1,0.890625,0.8153409090909091,0.1875,0.13636363636363635
WEB05760,0,0.4974025974025974,0.21380090497737558,0.9766233766233766,0.41855203619909503
WEB05761,1,0.296875,0.7045454545454546,0.1625,0.30113636363636365
WEB05762,1,0.496875,0.3678977272727273,0.22812500000000002,0.20738636363636365
WEB05763,1,0.64453125,0.28551136363636365,0.23593750000000002,0.21306818181818182
WEB05764,1,0.546875,0.2755681818181818,0.19062500000000002,0.16477272727272727
WEB05765,1,0.3296875,0.37215909090909094,0.15625,0.19886363636363638
WEB05766,1,0.39375000000000004,0.32528409090909094,0.13125,0.16193181818181818
WEB05767,1,0.07421875,0.46022727272727276,0.1484375,0.14772727272727273
WEB05768,1,0.384375,0.1875,0.15625,0.1875
WEB05769,1,0.58125,0.1690340909090909,0.26875,0.22443181818181818
WEB05770,1,0.44083333333333335,0.6105555555555555,0.5850000000000001,0.07222222222222222
WEB05771,1,0.6640625,0.15767045454545456,0.11875000000000001,0.13352272727272727
WEB05772,1,0.8148437500000001,0.08948863636363637,0.2765625,0.16193181818181818
WEB05773,1,0.296875,0.5482954545454546,0.14375000000000002,0.18181818181818182
WEB05774,1,0.20468750000000002,0.7784090909090909,0.040625,0.10795454545454546
WEB05775,1,0.14140625,0.7769886363636364,0.0671875,0.13352272727272727
WEB05776,1,0.5320312500000001,0.5539772727272727,0.0484375,0.05113636363636364
WEB05777,1,0.09765625,0.7045454545454546,0.0171875,0.02840909090909091
WEB05778,0,0.70625,0.5497159090909091,0.4625,0.38920454545454547
WEB05779,1,0.039843750000000004,0.78125,0.06406250000000001,0.0625
WEB05780,0,0.328125,0.5227272727272727,0.16562500000000002,0.17045454545454547
WEB05781,1,0.2234375,0.6619318181818182,0.015625,0.02840909090909091
WEB05782,1,0.4375,0.44886363636363635,0.025,0.03409090909090909
WEB05783,0,0.21171875,0.6463068181818182,0.3328125,0.29261363636363635
WEB05784,1,0.06328125,0.9147727272727273,0.035937500000000004,0.05681818181818182
WEB05785,1,0.057031250000000006,0.9190340909090909,0.035937500000000004,0.036931818181818184
WEB05786,0,0.30859375,0.6647727272727273,0.16718750000000002,0.1590909090909091
WEB05787,1,0.23984375000000002,0.7301136363636364,0.0171875,0.02840909090909091
WEB05788,0,0.29609375,0.6036931818181819,0.2328125,0.23011363636363638
WEB05789,1,0.2328125,0.7301136363636364,0.018750000000000003,0.03409090909090909
WEB05790,0,0.28125,0.6150568181818182,0.30312500000000003,0.30965909090909094
WEB05791,0,0.22031250000000002,0.6548295454545455,0.321875,0.2755681818181818
WEB05792,1,0.32578125,0.4474431818181818,0.026562500000000003,0.03125
WEB05793,1,0.7250000000000001,0.6207386363636364,0.53125,0.5539772727272727
WEB05794,1,0.59296875,0.4161931818181818,0.7890625,0.6789772727272727
WEB05795,0,0.12421875,0.3778409090909091,0.2421875,0.3522727272727273
WEB05796,1,0.34774193548387095,0.2152777777777778,0.672258064516129,0.4138888888888889
WEB05797,1,0.79453125,0.6605113636363636,0.0734375,0.07102272727272728
WEB05798,1,0.628125,0.6377840909090909,0.084375,0.08238636363636363
WEB05799,1,0.28750000000000003,0.4857954545454546,0.0625,0.07954545454545454
WEB05800,0,0.49843750000000003,0.5056818181818182,0.971875,0.9772727272727273
WEB05801,1,0.31562500000000004,0.7116477272727273,0.09375,0.10511363636363637
WEB05802,1,0.48828125,0.5610795454545455,0.035937500000000004,0.04261363636363637
WEB05803,0,0.503125,0.40482954545454547,0.9906250000000001,0.7926136363636364
WEB05804,1,0.40703125,0.6448863636363636,0.0328125,0.045454545454545456
WEB05805,1,0.56953125,0.59375,0.0734375,0.08522727272727273
WEB05806,1,0.790625,0.6448863636363636,0.078125,0.11363636363636365
WEB05807,0,0.49921875000000004,0.4403409090909091,0.9890625000000001,0.8522727272727273
WEB05808,1,0.29921875000000003,0.6519886363636364,0.0890625,0.1278409090909091
WEB05809,0,0.49843750000000003,0.40198863636363635,0.9906250000000001,0.7755681818181819
WEB05810,0,0.49765625,0.41335227272727276,0.9765625,0.8039772727272727
WEB05811,1,0.10703125000000001,0.35795454545454547,0.1296875,0.09090909090909091
WEB05812,1,0.309375,0.4318181818181818,0.178125,0.09090909090909091
WEB05813,1,0.08828125,0.35511363636363635,0.0703125,0.045454545454545456
WEB05814,1,0.021875000000000002,0.2755681818181818,0.040625,0.03409090909090909
WEB05815,1,0.05078125,0.26704545454545453,0.0859375,0.045454545454545456
WEB05816,1,0.13984375000000002,0.47301136363636365,0.2765625,0.09943181818181819
WEB05817,0,0.44453125000000004,0.35085227272727276,0.8578125000000001,0.5369318181818182
WEB05818,1,0.22734375,0.5198863636363636,0.4296875,0.14204545454545456
WEB05819,1,0.046875,0.44886363636363635,0.084375,0.05113636363636364
WEB05820,1,0.07187500000000001,0.4090909090909091,0.10312500000000001,0.07386363636363637
WEB05821,1,0.059375,0.279,0.11770833333333333,0.526
WEB05822,1,0.20546875,0.32386363636363635,0.11093750000000001,0.07386363636363637
WEB05823,1,0.12187500000000001,0.171875,0.0625,0.08238636363636363
WEB05824,1,0.5359375000000001,0.5980113636363636,0.659375,0.7982954545454546
WEB05825,0,0.540625,0.49857954545454547,0.8187500000000001,0.9744318181818182
WEB05826,1,0.29375,0.3650568181818182,0.11875000000000001,0.16193181818181818
WEB05827,1,0.31640625,0.37926136363636365,0.08281250000000001,0.1278409090909091
WEB05828,1,0.2578125,0.3991477272727273,0.043750000000000004,0.06534090909090909
WEB05829,0,0.41015625,0.5056818181818182,0.8046875,0.9829545454545455
WEB05830,0,0.5021428571428571,0.2923076923076923,0.9814285714285714,0.5538461538461539
WEB05831,0,0.17578125,0.11789772727272728,0.0546875,0.05397727272727273
WEB05832,1,0.046875,0.43323863636363635,0.084375,0.04261363636363637
WEB05833,1,0.64609375,0.5894886363636364,0.5734375,0.05965909090909091
WEB05834,1,0.225,0.6576704545454546,0.41875,0.07102272727272728
WEB05835,1,0.57734375,0.6278409090909091,0.7765625,0.07954545454545454
WEB05836,1,0.13828125,0.6150568181818182,0.2578125,0.09375
WEB05837,1,0.698076923076923,0.5221153846153846,0.21666666666666667,0.2711538461538462
WEB05838,1,0.09609375,0.6065340909090909,0.18906250000000002,0.11079545454545454
WEB05839,1,0.36640625000000004,0.6036931818181819,0.7015625000000001,0.08238636363636363
WEB05840,1,0.217578125,0.6847222222222222,0.05859375,0.06666666666666667
WEB05841,0,0.49843750000000003,0.4979166666666667,0.9875,0.9902777777777778
WEB05842,1,0.20703125,0.7201388888888889,0.08750000000000001,0.1486111111111111
WEB05843,1,0.211328125,0.7284722222222223,0.08828125,0.14583333333333334
WEB05844,1,0.21484375,0.7298611111111112,0.08125,0.14583333333333334
WEB05845,1,0.224609375,0.7104166666666667,0.08671875000000001,0.15694444444444444
WEB05846,1,0.226953125,0.7076388888888889,0.08203125,0.1625
WEB05847,1,0.224609375,0.7097222222222223,0.08359375000000001,0.14722222222222223
WEB05848,1,0.236328125,0.7104166666666667,0.10859375,0.13472222222222222
WEB05849,0,0.49726562500000004,0.4986111111111111,0.99140625,0.9777777777777779
WEB05850,1,0.2328125,0.6854166666666667,0.06406250000000001,0.07083333333333333
WEB05851,1,0.23007812500000002,0.7229166666666667,0.06484375,0.14027777777777778
WEB05852,1,0.2234375,0.701388888888889,0.0625,0.10555555555555556
WEB05853,1,0.1765625,0.7201388888888889,0.09062500000000001,0.09583333333333334
WEB05854,1,0.148046875,0.7694444444444445,0.11015625000000001,0.18611111111111112
WEB05855,1,0.12109375,0.7506944444444444,0.029687500000000002,0.06805555555555556
WEB05856,1,0.42864583333333334,0.69921875,0.371875,0.18281250000000002
WEB05857,1,0.12578125,0.7472222222222222,0.028125,0.06944444444444445
WEB05858,0,0.6180555555555556,0.35555555555555557,0.7472222222222222,0.45555555555555555
WEB05859,1,0.15555555555555556,0.5333333333333333,0.09444444444444444,0.05
WEB05860,1,0.05555555555555556,0.4513888888888889,0.10555555555555556,0.06944444444444445
WEB05861,0,0.17083333333333334,0.7520833333333333,0.04351851851851852,0.059722222222222225
WEB05862,0,0.4949074074074074,0.5854166666666667,0.8731481481481482,0.5736111111111112
WEB05863,1,0.17500000000000002,0.75625,0.05555555555555556,0.05694444444444444
WEB05864,1,0.18888888888888888,0.75625,0.08148148148148149,0.0625
WEB05865,1,0.19953703703703704,0.7354166666666667,0.07685185185185185,0.10416666666666667
WEB05866,1,0.4552083333333333,0.7311507936507936,0.3,0.2718253968253968
WEB05867,1,0.21342592592592594,0.7319444444444445,0.10833333333333334,0.10833333333333334
WEB05868,1,0.21666666666666667,0.7430555555555556,0.10925925925925926,0.08611111111111111
WEB05869,1,0.23472222222222222,0.7034722222222223,0.13425925925925927,0.19305555555555556
WEB05870,1,0.24629629629629632,0.7090277777777778,0.16111111111111112,0.18194444444444446
WEB05871,1,0.24921875000000002,0.6902777777777778,0.209375,0.06944444444444445
WEB05872,1,0.09726562500000001,0.5465277777777778,0.05390625,0.04027777777777778
WEB05873,1,0.086328125,0.5368055555555555,0.039843750000000004,0.02638888888888889
